Lead_ID,Date_Assigned,Sales_Rep,Lead_Source,Status,Projected_Revenue,Days_To_Follow_Up,First_Follow_Up_Date,Data_Quality_Flag
Ld-4026,2026-02-05 15:27:25.805348,David L.,Referral,New,12230,3,2026-02-08 15:27:25.805348,Accurate
Ld-2199,2026-02-05 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,45411,2,2026-02-07 15:27:25.805348,Accurate
Ld-1576,2026-02-05 15:27:25.805348,Alex H.,Website,Closed Lost,26689,5,2026-02-10 15:27:25.805348,Accurate
Ld-5351,2026-02-05 15:27:25.805348,James T.,Cold Call,Closed Won,12697,5,2026-02-10 15:27:25.805348,Accurate
Ld-3213,2026-02-05 15:27:25.805348,David L.,Website,New,33982,2,2026-02-07 15:27:25.805348,Missing/Inaccurate
Ld-2941,2026-02-05 15:27:25.805348,Emma W.,Cold Call,New,5125,2,2026-02-07 15:27:25.805348,Accurate
Ld-3552,2026-02-05 15:27:25.805348,Emma W.,Webinar,Closed Won,14496,2,2026-02-07 15:27:25.805348,Accurate
Ld-3261,2026-02-05 15:27:25.805348,James T.,Referral,Closed Won,10435,1,2026-02-06 15:27:25.805348,Missing/Inaccurate
Ld-4996,2026-02-05 15:27:25.805348,Sarah M.,Referral,Closed Lost,15179,1,2026-02-06 15:27:25.805348,Accurate
Ld-1581,2026-02-05 15:27:25.805348,James T.,Webinar,In Progress,28714,5,2026-02-10 15:27:25.805348,Missing/Inaccurate
Ld-5136,2026-02-05 15:27:25.805348,Sarah M.,Referral,New,48526,4,2026-02-09 15:27:25.805348,Accurate
Ld-5458,2026-02-05 15:27:25.805348,Alex H.,Website,In Progress,8630,4,2026-02-09 15:27:25.805348,Accurate
Ld-2061,2026-02-06 15:27:25.805348,David L.,Referral,In Progress,34486,4,2026-02-10 15:27:25.805348,Accurate
Ld-2294,2026-02-06 15:27:25.805348,Alex H.,Website,Closed Won,13646,5,2026-02-11 15:27:25.805348,Accurate
Ld-3008,2026-02-06 15:27:25.805348,David L.,Webinar,In Progress,31213,3,2026-02-09 15:27:25.805348,Accurate
Ld-2121,2026-02-06 15:27:25.805348,Sarah M.,Trade Show,Closed Won,39622,4,2026-02-10 15:27:25.805348,Accurate
Ld-1204,2026-02-06 15:27:25.805348,Sarah M.,Trade Show,Closed Won,17688,3,2026-02-09 15:27:25.805348,Accurate
Ld-4426,2026-02-06 15:27:25.805348,Alex H.,Referral,Closed Won,35386,2,2026-02-08 15:27:25.805348,Accurate
Ld-1527,2026-02-06 15:27:25.805348,Alex H.,Referral,In Progress,43756,6,2026-02-12 15:27:25.805348,Accurate
Ld-1811,2026-02-06 15:27:25.805348,Emma W.,Trade Show,New,27415,4,2026-02-10 15:27:25.805348,Accurate
Ld-1508,2026-02-06 15:27:25.805348,David L.,Cold Call,Closed Lost,20305,3,2026-02-09 15:27:25.805348,Accurate
Ld-4044,2026-02-06 15:27:25.805348,Emma W.,Website,In Progress,10827,2,2026-02-08 15:27:25.805348,Accurate
Ld-2610,2026-02-06 15:27:25.805348,Emma W.,Trade Show,New,38339,4,2026-02-10 15:27:25.805348,Accurate
Ld-3558,2026-02-06 15:27:25.805348,Sarah M.,Referral,New,27656,4,2026-02-10 15:27:25.805348,Accurate
Ld-2831,2026-02-06 15:27:25.805348,David L.,Trade Show,New,44063,4,2026-02-10 15:27:25.805348,Accurate
Ld-2898,2026-02-06 15:27:25.805348,Emma W.,Trade Show,In Progress,48320,3,2026-02-09 15:27:25.805348,Accurate
Ld-2212,2026-02-07 15:27:25.805348,David L.,Webinar,In Progress,44986,3,2026-02-10 15:27:25.805348,Accurate
Ld-4150,2026-02-07 15:27:25.805348,Alex H.,Trade Show,In Progress,10482,5,2026-02-12 15:27:25.805348,Accurate
Ld-4555,2026-02-07 15:27:25.805348,James T.,Webinar,Closed Won,46971,6,2026-02-13 15:27:25.805348,Accurate
Ld-1385,2026-02-07 15:27:25.805348,James T.,Trade Show,Closed Won,9777,1,2026-02-08 15:27:25.805348,Accurate
Ld-3621,2026-02-07 15:27:25.805348,Emma W.,Website,New,28225,3,2026-02-10 15:27:25.805348,Accurate
Ld-5163,2026-02-07 15:27:25.805348,James T.,Trade Show,Closed Won,35013,4,2026-02-11 15:27:25.805348,Accurate
Ld-2228,2026-02-07 15:27:25.805348,James T.,Trade Show,Closed Lost,11150,4,2026-02-11 15:27:25.805348,Accurate
Ld-5837,2026-02-07 15:27:25.805348,Emma W.,Referral,In Progress,8805,3,2026-02-10 15:27:25.805348,Missing/Inaccurate
Ld-3161,2026-02-07 15:27:25.805348,James T.,Trade Show,New,26400,5,2026-02-12 15:27:25.805348,Accurate
Ld-1227,2026-02-07 15:27:25.805348,David L.,Trade Show,New,46106,4,2026-02-11 15:27:25.805348,Accurate
Ld-5550,2026-02-07 15:27:25.805348,Emma W.,Trade Show,In Progress,41945,4,2026-02-11 15:27:25.805348,Accurate
Ld-5863,2026-02-08 15:27:25.805348,Emma W.,Website,In Progress,15295,4,2026-02-12 15:27:25.805348,Missing/Inaccurate
Ld-5386,2026-02-08 15:27:25.805348,James T.,Website,In Progress,22186,2,2026-02-10 15:27:25.805348,Missing/Inaccurate
Ld-5241,2026-02-08 15:27:25.805348,Alex H.,Webinar,Closed Lost,23845,2,2026-02-10 15:27:25.805348,Accurate
Ld-3988,2026-02-08 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,28952,3,2026-02-11 15:27:25.805348,Accurate
Ld-3144,2026-02-08 15:27:25.805348,Alex H.,Website,Closed Won,22633,4,2026-02-12 15:27:25.805348,Missing/Inaccurate
Ld-1435,2026-02-08 15:27:25.805348,Sarah M.,Referral,New,24531,5,2026-02-13 15:27:25.805348,Accurate
Ld-3073,2026-02-08 15:27:25.805348,David L.,Webinar,New,26627,4,2026-02-12 15:27:25.805348,Accurate
Ld-5544,2026-02-08 15:27:25.805348,Emma W.,Trade Show,Closed Lost,15531,3,2026-02-11 15:27:25.805348,Accurate
Ld-1767,2026-02-08 15:27:25.805348,James T.,Webinar,Closed Lost,6252,4,2026-02-12 15:27:25.805348,Missing/Inaccurate
Ld-3158,2026-02-08 15:27:25.805348,Sarah M.,Website,New,32213,4,2026-02-12 15:27:25.805348,Accurate
Ld-4792,2026-02-08 15:27:25.805348,David L.,Trade Show,In Progress,32076,4,2026-02-12 15:27:25.805348,Accurate
Ld-2374,2026-02-08 15:27:25.805348,Sarah M.,Trade Show,In Progress,16918,3,2026-02-11 15:27:25.805348,Accurate
Ld-1827,2026-02-08 15:27:25.805348,James T.,Cold Call,In Progress,28061,2,2026-02-10 15:27:25.805348,Accurate
Ld-5986,2026-02-09 15:27:25.805348,David L.,Cold Call,Closed Lost,16001,2,2026-02-11 15:27:25.805348,Accurate
Ld-1627,2026-02-09 15:27:25.805348,David L.,Cold Call,In Progress,25652,3,2026-02-12 15:27:25.805348,Accurate
Ld-3223,2026-02-09 15:27:25.805348,David L.,Website,New,15754,3,2026-02-12 15:27:25.805348,Accurate
Ld-2611,2026-02-09 15:27:25.805348,Alex H.,Website,New,40150,2,2026-02-11 15:27:25.805348,Accurate
Ld-4539,2026-02-09 15:27:25.805348,David L.,Webinar,Closed Lost,35750,2,2026-02-11 15:27:25.805348,Accurate
Ld-1509,2026-02-09 15:27:25.805348,David L.,Webinar,Closed Won,14817,3,2026-02-12 15:27:25.805348,Accurate
Ld-4598,2026-02-09 15:27:25.805348,Emma W.,Cold Call,Closed Lost,30682,3,2026-02-12 15:27:25.805348,Accurate
Ld-2303,2026-02-09 15:27:25.805348,Alex H.,Website,In Progress,40835,3,2026-02-12 15:27:25.805348,Accurate
Ld-3418,2026-02-09 15:27:25.805348,Alex H.,Referral,In Progress,11172,4,2026-02-13 15:27:25.805348,Accurate
Ld-3484,2026-02-09 15:27:25.805348,Alex H.,Referral,In Progress,30227,2,2026-02-11 15:27:25.805348,Accurate
Ld-3684,2026-02-09 15:27:25.805348,Alex H.,Website,New,30122,4,2026-02-13 15:27:25.805348,Accurate
Ld-5174,2026-02-09 15:27:25.805348,Emma W.,Trade Show,Closed Lost,14741,3,2026-02-12 15:27:25.805348,Accurate
Ld-2079,2026-02-10 15:27:25.805348,Emma W.,Cold Call,Closed Won,17298,4,2026-02-14 15:27:25.805348,Missing/Inaccurate
Ld-1079,2026-02-10 15:27:25.805348,Sarah M.,Trade Show,New,29253,4,2026-02-14 15:27:25.805348,Accurate
Ld-4631,2026-02-10 15:27:25.805348,Sarah M.,Trade Show,Closed Lost,23971,4,2026-02-14 15:27:25.805348,Accurate
Ld-1656,2026-02-10 15:27:25.805348,David L.,Cold Call,New,16003,4,2026-02-14 15:27:25.805348,Accurate
Ld-1642,2026-02-10 15:27:25.805348,Sarah M.,Referral,In Progress,39299,4,2026-02-14 15:27:25.805348,Accurate
Ld-5706,2026-02-10 15:27:25.805348,David L.,Trade Show,Closed Lost,40618,5,2026-02-15 15:27:25.805348,Missing/Inaccurate
Ld-3528,2026-02-10 15:27:25.805348,Alex H.,Referral,Closed Lost,48541,4,2026-02-14 15:27:25.805348,Accurate
Ld-3751,2026-02-10 15:27:25.805348,James T.,Referral,In Progress,44110,3,2026-02-13 15:27:25.805348,Accurate
Ld-3725,2026-02-10 15:27:25.805348,James T.,Cold Call,Closed Lost,22015,3,2026-02-13 15:27:25.805348,Accurate
Ld-5378,2026-02-10 15:27:25.805348,Emma W.,Website,Closed Lost,10103,5,2026-02-15 15:27:25.805348,Accurate
Ld-2344,2026-02-10 15:27:25.805348,Alex H.,Website,New,29354,3,2026-02-13 15:27:25.805348,Accurate
Ld-1229,2026-02-10 15:27:25.805348,Sarah M.,Trade Show,In Progress,7911,4,2026-02-14 15:27:25.805348,Accurate
Ld-5782,2026-02-11 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,28470,2,2026-02-13 15:27:25.805348,Missing/Inaccurate
Ld-1178,2026-02-11 15:27:25.805348,Sarah M.,Referral,Closed Lost,12994,3,2026-02-14 15:27:25.805348,Accurate
Ld-3401,2026-02-11 15:27:25.805348,Alex H.,Cold Call,Closed Won,33411,4,2026-02-15 15:27:25.805348,Accurate
Ld-4556,2026-02-11 15:27:25.805348,David L.,Cold Call,Closed Won,13244,3,2026-02-14 15:27:25.805348,Accurate
Ld-4742,2026-02-11 15:27:25.805348,Alex H.,Webinar,Closed Lost,43011,1,2026-02-12 15:27:25.805348,Accurate
Ld-2066,2026-02-11 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,25103,3,2026-02-14 15:27:25.805348,Accurate
Ld-4339,2026-02-11 15:27:25.805348,Alex H.,Trade Show,New,41575,4,2026-02-15 15:27:25.805348,Accurate
Ld-1121,2026-02-11 15:27:25.805348,Sarah M.,Cold Call,In Progress,37482,3,2026-02-14 15:27:25.805348,Accurate
Ld-2775,2026-02-11 15:27:25.805348,Alex H.,Cold Call,Closed Lost,31630,5,2026-02-16 15:27:25.805348,Accurate
Ld-5811,2026-02-11 15:27:25.805348,Emma W.,Referral,In Progress,28513,3,2026-02-14 15:27:25.805348,Accurate
Ld-5069,2026-02-11 15:27:25.805348,James T.,Website,Closed Won,18050,1,2026-02-12 15:27:25.805348,Accurate
Ld-2237,2026-02-11 15:27:25.805348,David L.,Webinar,Closed Lost,13705,4,2026-02-15 15:27:25.805348,Accurate
Ld-4391,2026-02-11 15:27:25.805348,Emma W.,Cold Call,In Progress,6708,5,2026-02-16 15:27:25.805348,Accurate
Ld-1695,2026-02-11 15:27:25.805348,Sarah M.,Website,New,18216,4,2026-02-15 15:27:25.805348,Accurate
Ld-3068,2026-02-11 15:27:25.805348,Sarah M.,Trade Show,In Progress,29596,4,2026-02-15 15:27:25.805348,Accurate
Ld-5817,2026-02-11 15:27:25.805348,Alex H.,Referral,Closed Won,30517,5,2026-02-16 15:27:25.805348,Accurate
Ld-1319,2026-02-11 15:27:25.805348,James T.,Referral,In Progress,22453,2,2026-02-13 15:27:25.805348,Accurate
Ld-4077,2026-02-12 15:27:25.805348,Alex H.,Trade Show,In Progress,38110,2,2026-02-14 15:27:25.805348,Accurate
Ld-5841,2026-02-12 15:27:25.805348,James T.,Cold Call,In Progress,18232,3,2026-02-15 15:27:25.805348,Accurate
Ld-1932,2026-02-12 15:27:25.805348,David L.,Webinar,New,27350,3,2026-02-15 15:27:25.805348,Accurate
Ld-3196,2026-02-12 15:27:25.805348,Alex H.,Cold Call,New,13258,4,2026-02-16 15:27:25.805348,Accurate
Ld-1620,2026-02-12 15:27:25.805348,James T.,Trade Show,In Progress,43069,3,2026-02-15 15:27:25.805348,Missing/Inaccurate
Ld-3694,2026-02-12 15:27:25.805348,Sarah M.,Website,New,31201,4,2026-02-16 15:27:25.805348,Missing/Inaccurate
Ld-2581,2026-02-12 15:27:25.805348,David L.,Cold Call,Closed Lost,16700,2,2026-02-14 15:27:25.805348,Missing/Inaccurate
Ld-5363,2026-02-12 15:27:25.805348,David L.,Website,Closed Won,34493,3,2026-02-15 15:27:25.805348,Accurate
Ld-2931,2026-02-12 15:27:25.805348,Emma W.,Referral,New,42946,4,2026-02-16 15:27:25.805348,Accurate
Ld-3804,2026-02-12 15:27:25.805348,Sarah M.,Website,New,13535,1,2026-02-13 15:27:25.805348,Accurate
Ld-2085,2026-02-12 15:27:25.805348,Emma W.,Referral,Closed Won,5814,4,2026-02-16 15:27:25.805348,Accurate
Ld-1353,2026-02-12 15:27:25.805348,Emma W.,Referral,In Progress,45328,6,2026-02-18 15:27:25.805348,Missing/Inaccurate
Ld-4228,2026-02-12 15:27:25.805348,Emma W.,Trade Show,Closed Won,27785,3,2026-02-15 15:27:25.805348,Accurate
Ld-3978,2026-02-12 15:27:25.805348,David L.,Website,New,14794,2,2026-02-14 15:27:25.805348,Accurate
Ld-5974,2026-02-13 15:27:25.805348,Emma W.,Website,New,16874,1,2026-02-14 15:27:25.805348,Accurate
Ld-5602,2026-02-13 15:27:25.805348,James T.,Referral,Closed Lost,48408,2,2026-02-15 15:27:25.805348,Accurate
Ld-3047,2026-02-13 15:27:25.805348,Emma W.,Website,New,11471,2,2026-02-15 15:27:25.805348,Missing/Inaccurate
Ld-5734,2026-02-13 15:27:25.805348,Sarah M.,Webinar,Closed Lost,13210,4,2026-02-17 15:27:25.805348,Accurate
Ld-2449,2026-02-13 15:27:25.805348,Alex H.,Trade Show,Closed Lost,15616,3,2026-02-16 15:27:25.805348,Accurate
Ld-5830,2026-02-13 15:27:25.805348,David L.,Referral,In Progress,47788,3,2026-02-16 15:27:25.805348,Accurate
Ld-2676,2026-02-13 15:27:25.805348,James T.,Referral,In Progress,49923,3,2026-02-16 15:27:25.805348,Accurate
Ld-1943,2026-02-13 15:27:25.805348,James T.,Trade Show,Closed Lost,11469,2,2026-02-15 15:27:25.805348,Accurate
Ld-4269,2026-02-13 15:27:25.805348,James T.,Website,In Progress,23019,4,2026-02-17 15:27:25.805348,Accurate
Ld-2112,2026-02-13 15:27:25.805348,David L.,Referral,New,18718,3,2026-02-16 15:27:25.805348,Accurate
Ld-4991,2026-02-13 15:27:25.805348,Sarah M.,Trade Show,Closed Lost,16580,2,2026-02-15 15:27:25.805348,Accurate
Ld-4774,2026-02-13 15:27:25.805348,James T.,Referral,New,47552,3,2026-02-16 15:27:25.805348,Accurate
Ld-5230,2026-02-13 15:27:25.805348,David L.,Referral,Closed Won,45387,4,2026-02-17 15:27:25.805348,Accurate
Ld-5119,2026-02-13 15:27:25.805348,Alex H.,Trade Show,Closed Won,5389,4,2026-02-17 15:27:25.805348,Accurate
Ld-4362,2026-02-13 15:27:25.805348,Emma W.,Cold Call,In Progress,24840,3,2026-02-16 15:27:25.805348,Accurate
Ld-4220,2026-02-13 15:27:25.805348,Emma W.,Referral,New,24539,2,2026-02-15 15:27:25.805348,Missing/Inaccurate
Ld-1828,2026-02-13 15:27:25.805348,Emma W.,Referral,In Progress,18716,4,2026-02-17 15:27:25.805348,Accurate
Ld-4337,2026-02-13 15:27:25.805348,Alex H.,Webinar,In Progress,10619,5,2026-02-18 15:27:25.805348,Accurate
Ld-1882,2026-02-13 15:27:25.805348,David L.,Website,In Progress,9632,4,2026-02-17 15:27:25.805348,Accurate
Ld-2806,2026-02-14 15:27:25.805348,Emma W.,Cold Call,New,29363,3,2026-02-17 15:27:25.805348,Accurate
Ld-3821,2026-02-14 15:27:25.805348,David L.,Trade Show,Closed Won,10774,3,2026-02-17 15:27:25.805348,Accurate
Ld-4840,2026-02-14 15:27:25.805348,Sarah M.,Webinar,New,33001,4,2026-02-18 15:27:25.805348,Accurate
Ld-1417,2026-02-14 15:27:25.805348,James T.,Cold Call,New,13308,4,2026-02-18 15:27:25.805348,Accurate
Ld-5501,2026-02-14 15:27:25.805348,Emma W.,Trade Show,New,17816,3,2026-02-17 15:27:25.805348,Accurate
Ld-5297,2026-02-14 15:27:25.805348,Alex H.,Cold Call,New,22568,3,2026-02-17 15:27:25.805348,Accurate
Ld-4309,2026-02-14 15:27:25.805348,David L.,Webinar,New,9652,3,2026-02-17 15:27:25.805348,Missing/Inaccurate
Ld-3182,2026-02-14 15:27:25.805348,James T.,Referral,Closed Won,21456,4,2026-02-18 15:27:25.805348,Accurate
Ld-5527,2026-02-14 15:27:25.805348,Alex H.,Trade Show,New,34100,4,2026-02-18 15:27:25.805348,Accurate
Ld-4916,2026-02-14 15:27:25.805348,James T.,Trade Show,In Progress,29729,3,2026-02-17 15:27:25.805348,Accurate
Ld-3173,2026-02-14 15:27:25.805348,David L.,Webinar,Closed Won,22625,5,2026-02-19 15:27:25.805348,Accurate
Ld-4780,2026-02-14 15:27:25.805348,Alex H.,Referral,New,47736,2,2026-02-16 15:27:25.805348,Accurate
Ld-5803,2026-02-14 15:27:25.805348,Emma W.,Webinar,New,24173,3,2026-02-17 15:27:25.805348,Accurate
Ld-1474,2026-02-14 15:27:25.805348,James T.,Cold Call,New,34168,3,2026-02-17 15:27:25.805348,Accurate
Ld-5165,2026-02-14 15:27:25.805348,Emma W.,Referral,Closed Lost,26205,2,2026-02-16 15:27:25.805348,Accurate
Ld-5217,2026-02-14 15:27:25.805348,Emma W.,Cold Call,Closed Won,31990,3,2026-02-17 15:27:25.805348,Missing/Inaccurate
Ld-1841,2026-02-15 15:27:25.805348,Alex H.,Referral,In Progress,10240,3,2026-02-18 15:27:25.805348,Missing/Inaccurate
Ld-3885,2026-02-15 15:27:25.805348,Sarah M.,Referral,New,22071,4,2026-02-19 15:27:25.805348,Accurate
Ld-3488,2026-02-15 15:27:25.805348,James T.,Cold Call,Closed Won,38548,5,2026-02-20 15:27:25.805348,Accurate
Ld-3772,2026-02-15 15:27:25.805348,James T.,Referral,Closed Lost,34300,3,2026-02-18 15:27:25.805348,Accurate
Ld-1933,2026-02-15 15:27:25.805348,Sarah M.,Referral,New,46605,5,2026-02-20 15:27:25.805348,Accurate
Ld-3893,2026-02-15 15:27:25.805348,Alex H.,Trade Show,Closed Won,20149,4,2026-02-19 15:27:25.805348,Accurate
Ld-2134,2026-02-15 15:27:25.805348,Sarah M.,Webinar,Closed Won,39393,4,2026-02-19 15:27:25.805348,Accurate
Ld-5177,2026-02-15 15:27:25.805348,David L.,Referral,In Progress,43709,5,2026-02-20 15:27:25.805348,Accurate
Ld-1823,2026-02-15 15:27:25.805348,Emma W.,Webinar,In Progress,26508,3,2026-02-18 15:27:25.805348,Accurate
Ld-3313,2026-02-15 15:27:25.805348,James T.,Webinar,Closed Lost,33179,4,2026-02-19 15:27:25.805348,Accurate
Ld-1441,2026-02-15 15:27:25.805348,James T.,Website,Closed Lost,32932,3,2026-02-18 15:27:25.805348,Accurate
Ld-5665,2026-02-15 15:27:25.805348,Emma W.,Webinar,Closed Won,6093,3,2026-02-18 15:27:25.805348,Accurate
Ld-5440,2026-02-15 15:27:25.805348,David L.,Referral,Closed Won,18917,6,2026-02-21 15:27:25.805348,Accurate
Ld-1569,2026-02-16 15:27:25.805348,Alex H.,Website,In Progress,45419,3,2026-02-19 15:27:25.805348,Accurate
Ld-2625,2026-02-16 15:27:25.805348,David L.,Website,In Progress,7353,4,2026-02-20 15:27:25.805348,Accurate
Ld-3098,2026-02-16 15:27:25.805348,James T.,Website,In Progress,34734,3,2026-02-19 15:27:25.805348,Accurate
Ld-3150,2026-02-16 15:27:25.805348,David L.,Referral,Closed Won,7852,4,2026-02-20 15:27:25.805348,Accurate
Ld-2039,2026-02-16 15:27:25.805348,James T.,Website,Closed Lost,26951,4,2026-02-20 15:27:25.805348,Accurate
Ld-2943,2026-02-16 15:27:25.805348,Alex H.,Referral,In Progress,20398,3,2026-02-19 15:27:25.805348,Accurate
Ld-4552,2026-02-16 15:27:25.805348,Sarah M.,Webinar,Closed Lost,36921,6,2026-02-22 15:27:25.805348,Accurate
Ld-5127,2026-02-16 15:27:25.805348,David L.,Referral,Closed Won,6481,2,2026-02-18 15:27:25.805348,Missing/Inaccurate
Ld-2508,2026-02-16 15:27:25.805348,Sarah M.,Referral,Closed Lost,23850,3,2026-02-19 15:27:25.805348,Missing/Inaccurate
Ld-3923,2026-02-16 15:27:25.805348,David L.,Website,In Progress,35930,3,2026-02-19 15:27:25.805348,Accurate
Ld-5381,2026-02-17 15:27:25.805348,Alex H.,Referral,Closed Lost,40529,1,2026-02-18 15:27:25.805348,Accurate
Ld-1088,2026-02-17 15:27:25.805348,Emma W.,Referral,In Progress,26243,2,2026-02-19 15:27:25.805348,Accurate
Ld-3034,2026-02-17 15:27:25.805348,Sarah M.,Webinar,Closed Won,33144,5,2026-02-22 15:27:25.805348,Accurate
Ld-5090,2026-02-17 15:27:25.805348,Sarah M.,Website,Closed Lost,49814,3,2026-02-20 15:27:25.805348,Accurate
Ld-1470,2026-02-17 15:27:25.805348,Sarah M.,Website,Closed Lost,9611,4,2026-02-21 15:27:25.805348,Accurate
Ld-5517,2026-02-17 15:27:25.805348,Alex H.,Trade Show,Closed Won,15738,3,2026-02-20 15:27:25.805348,Accurate
Ld-5675,2026-02-17 15:27:25.805348,Emma W.,Trade Show,In Progress,25143,5,2026-02-22 15:27:25.805348,Accurate
Ld-3603,2026-02-17 15:27:25.805348,Alex H.,Cold Call,Closed Lost,6828,3,2026-02-20 15:27:25.805348,Accurate
Ld-3005,2026-02-17 15:27:25.805348,David L.,Cold Call,In Progress,40941,2,2026-02-19 15:27:25.805348,Missing/Inaccurate
Ld-2343,2026-02-17 15:27:25.805348,David L.,Website,In Progress,18350,3,2026-02-20 15:27:25.805348,Accurate
Ld-5020,2026-02-17 15:27:25.805348,Alex H.,Website,Closed Lost,33884,3,2026-02-20 15:27:25.805348,Accurate
Ld-4041,2026-02-17 15:27:25.805348,David L.,Website,In Progress,37698,4,2026-02-21 15:27:25.805348,Accurate
Ld-1333,2026-02-17 15:27:25.805348,David L.,Trade Show,Closed Lost,24778,1,2026-02-18 15:27:25.805348,Missing/Inaccurate
Ld-5419,2026-02-17 15:27:25.805348,Alex H.,Website,Closed Lost,37854,3,2026-02-20 15:27:25.805348,Accurate
Ld-1652,2026-02-18 15:27:25.805348,David L.,Cold Call,Closed Won,42678,2,2026-02-20 15:27:25.805348,Accurate
Ld-3851,2026-02-18 15:27:25.805348,James T.,Website,In Progress,34450,3,2026-02-21 15:27:25.805348,Accurate
Ld-2609,2026-02-18 15:27:25.805348,Alex H.,Webinar,In Progress,6435,4,2026-02-22 15:27:25.805348,Accurate
Ld-2029,2026-02-18 15:27:25.805348,Alex H.,Cold Call,Closed Lost,31727,4,2026-02-22 15:27:25.805348,Accurate
Ld-5545,2026-02-18 15:27:25.805348,James T.,Trade Show,Closed Won,30307,3,2026-02-21 15:27:25.805348,Accurate
Ld-3305,2026-02-18 15:27:25.805348,James T.,Cold Call,In Progress,45108,2,2026-02-20 15:27:25.805348,Accurate
Ld-3588,2026-02-18 15:27:25.805348,James T.,Referral,New,20379,5,2026-02-23 15:27:25.805348,Accurate
Ld-5123,2026-02-18 15:27:25.805348,David L.,Webinar,In Progress,18794,2,2026-02-20 15:27:25.805348,Accurate
Ld-3876,2026-02-18 15:27:25.805348,Sarah M.,Trade Show,In Progress,5282,3,2026-02-21 15:27:25.805348,Accurate
Ld-2913,2026-02-18 15:27:25.805348,Emma W.,Referral,Closed Won,6742,3,2026-02-21 15:27:25.805348,Accurate
Ld-5504,2026-02-18 15:27:25.805348,James T.,Webinar,Closed Lost,45142,5,2026-02-23 15:27:25.805348,Accurate
Ld-1573,2026-02-18 15:27:25.805348,David L.,Referral,In Progress,23540,4,2026-02-22 15:27:25.805348,Accurate
Ld-4768,2026-02-18 15:27:25.805348,Emma W.,Website,Closed Won,38840,1,2026-02-19 15:27:25.805348,Missing/Inaccurate
Ld-3030,2026-02-18 15:27:25.805348,James T.,Referral,Closed Lost,36324,3,2026-02-21 15:27:25.805348,Missing/Inaccurate
Ld-4531,2026-02-18 15:27:25.805348,Emma W.,Website,In Progress,33454,4,2026-02-22 15:27:25.805348,Accurate
Ld-1702,2026-02-18 15:27:25.805348,Sarah M.,Cold Call,Closed Won,9804,2,2026-02-20 15:27:25.805348,Accurate
Ld-1120,2026-02-18 15:27:25.805348,Alex H.,Trade Show,Closed Won,10056,3,2026-02-21 15:27:25.805348,Accurate
Ld-1308,2026-02-18 15:27:25.805348,James T.,Website,In Progress,10600,3,2026-02-21 15:27:25.805348,Accurate
Ld-5660,2026-02-18 15:27:25.805348,Alex H.,Cold Call,Closed Lost,20899,2,2026-02-20 15:27:25.805348,Accurate
Ld-1566,2026-02-19 15:27:25.805348,Sarah M.,Trade Show,Closed Won,36667,3,2026-02-22 15:27:25.805348,Accurate
Ld-3904,2026-02-19 15:27:25.805348,Sarah M.,Webinar,New,13438,3,2026-02-22 15:27:25.805348,Accurate
Ld-3431,2026-02-19 15:27:25.805348,Sarah M.,Cold Call,Closed Won,12099,4,2026-02-23 15:27:25.805348,Missing/Inaccurate
Ld-3391,2026-02-19 15:27:25.805348,Sarah M.,Website,In Progress,9795,2,2026-02-21 15:27:25.805348,Accurate
Ld-5948,2026-02-19 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,42842,2,2026-02-21 15:27:25.805348,Accurate
